# id tag_id v_alpha v_beta vdc sector overmodulated error_code a_num b_num sum_num base denominator t1 t2 L M H duty_u duty_v duty_w
00001253 0000 1f94b31 1f64929 00ccfa8 4 1 0 029143f8ef 0040551fdc 002d19918cb 01f46f9280 002d19918cb 0e92d4778 016d2b888 000000000 0e92d4778 100000000 1000000 0e92d47 0000000
00001254 0000 002fa7d 011b8a2 0137f6a 1 1 0 01a8f4bbf0 0305fed460 004aef39050 02f9a11ca0 004aef39050 05abc8f8f 0a5437071 000000000 05abc8f8f 100000000 05abc90 0000000 1000000
00001255 0000 0004462 1f3e785 02279f7 6 0 0 01898552ac 01a8d2ef0c 003325841b8 0542bc4070 00542bc4070 04acdd954 050c12696 03238800b 07d06595f 0cdc77ff5 07d0659 0cdc780 0323880
00001256 0000 00180ff 1fb2116 01a3124 6 0 0 004ca66660 00fce32130 00149898790 03ff1f8e40 003ff1f8e40 0132dcdbe 03f46a6c8 056c5c5bd 069f3937b 0a93a3a43 069f393 0a93a3a 056c5c6
00001257 0000 1f38e41 00c5e77 010c199 5 1 0 0344e3818f 0136bd3ddc 0047ba0bf6b 028e8a6890 0047ba0bf6b 0baaf0b82 04550f47e 000000000 0baaf0b82 100000000 1000000 0000000 0baaf0c
00001258 0000 1f41642 00934c8 01cbb64 5 0 0 026ee43008 01829a5730 003f17e8738 046257f240 0046257f240 08e13efc2 0582e8e5b 00cdec0f2 09af2b0b4 0f3213f0f 0f3213f 00cdec1 09af2b1
00001259 0000 000ca1e 0077e2e 021f077 1 0 0 00cf359e48 012bbb39e8 001faf0d830 052dc12870 0052dc12870 02802fb1d 039e09d5a 04f0e33c5 077112ee2 0b0f1cc3c 077112f 04f0e34 0b0f1cc
0000125a 0000 00d447e 1f221ac 01e3243 2 1 0 0134404540 03aa57c174 004de9806b4 049b8b5930 004de9806b4 03f4d6431 0c0b29bcf 000000000 03f4d6431 100000000 0000000 1000000 03f4d64
0000125b 0000 1fdb59b 00f3b49 019a6c4 1 1 0 0289788f6c 017d0a737c 004068302e8 03ea024840 004068302e8 0a1577c3a 05ea883c6 000000000 0a1577c3a 100000000 0a1577c 0000000 1000000
0000125c 0000 0057c28 00e9772 01bdfc4 1 0 0 00ac3854a8 032efde428 003db3638d0 0440d4d840 00440d4d840 0287dcdb6 0bf9dc862 00bf234f4 0347002aa 0f40dcb0c 0347003 00bf235 0f40dcb
0000125d 0000 00c8af3 1fff15d 011064c 2 1 0 02dcfe6c4c 0003de529b 002e0dcbee7 029905f8c0 002e0dcbee7 0fea7f16a 001580e96 000000000 0fea7f16a 100000000 0000000 1000000 0fea7f1
0000125e 0000 0074cf4 1f42d75 01bc1a7 2 0 0 001bd6b2c4 031fe85ec3 0033bbf1187 043c3c8b70 0043c3c8b70 00692b0d7 0bcddec22 01e47b184 024da625b 0e1b84e7d 01e47b2 0e1b84e 024da62
0000125f 0000 0026bbb 004558e 010529c 1 0 0 0004c5d290 0120767ca0 001253c4f30 027d9aedc0 0027d9aedc0 001ea908c 073d18a41 04521f29a 0470c8326 0bade0d67 0470c83 04521f3 0bade0d
00001260 0000 1fb95b8 0097941 020a261 1 0 0 02432d3594 003dc66014 00280f395a8 04fac6ed10 004fac6ed10 0744f5682 00c67d575 03fa46a05 0b3f3c087 0c05b95fc 0b3f3c1 03fa46a 0c05b96
00001261 0000 001f936 1f89ac4 0167be8 6 0 0 00868a5da0 016dcec5c0 001f4592360 036e481680 0036e481680 027373382 06a9fffd2 037146656 05e4b99d8 0c8eb99aa 05e4b9a 0c8eb9a 0371466
00001262 0000 1f3c6fc 1edd4d4 016d959 4 1 0 04cd4b040c 00659055f0 00532db59fc 037c8a2490 00532db59fc 0ec76a56d 013895a93 000000000 0ec76a56d 100000000 1000000 0ec76a5 0000000
00001263 0000 1fb6c0d 00617df 021a68c 5 0 0 019c451f37 003e1d629c 001da6281d3 052279bcc0 0052279bcc0 0504a9b3a 00c18ddb3 051ce438a 0a218dec4 0ae31bc77 0ae31bc 051ce44 0a218df
00001264 0000 1f142ad 00a1817 01f00f7 5 0 0 02aaf7ec2f 020a2e4d3c 004b526396b 04bb15b070 004bb15b070 0905dcb5c 06e61051e 000a097c3 090fe631f 0ff5f683d 0ff5f68 000a098 090fe63
00001265 0000 00a84ea 1f50cf5 00d6749 2 1 0 00f5f63ed4 02e4d65343 003dacc9217 020b929390 003dacc9217 03fcefed3 0c031012d 000000000 03fcefed3 100000000 0000000 1000000 03fceff
00001266 0000 0037f7b 1f65858 01e6a93 6 0 0 0079a5f018 0213910e28 0028d36fe40 04a4230e30 004a4230e30 01a35f27b 072887bf0 039a0c8cb 053d6bb46 0c65f3736 053d6bb 0c65f37 039a0c9
00001267 0000 1ec63d0 1f83859 01674af 4 1 0 020e63823f 0375d9bf34 005843d4173 036d2df3f0 005843d4173 05f6b7443 0a0948bbd 000000000 05f6b7443 100000000 1000000 05f6b74 0000000
00001268 0000 1f3a1d7 1ed4466 00cb6b6 4 1 0 04f37726aa 005afafcd0 0054e72237a 01f0a12560 0054e72237a 0eedacc5f 0112533a1 000000000 0eedacc5f 100000000 1000000 0eedacc 0000000
00001269 0000 1fa0564 1f37d96 00c3046 6 1 0 03057fce68 0048d78528 0034e575390 01dc1dae60 0034e575390 0e9f786a2 01608795e 000000000 0e9f786a2 100000000 0e9f787 1000000 0000000
0000126a 0000 004e5c1 1f49b6d 022f6e0 6 0 0 0062701824 02a05c6154 00302cc7978 0555cb8e00 00555cb8e00 012736b89 07e0668b7 037c315e0 04a368169 0c83cea20 04a3681 0c83cea 037c316
0000126b 0000 1fac643 00f4910 020979b 1 0 0 033742ab78 00d2e47708 0040a272280 04f92216b0 004f92216b0 0a58a4815 02a67ee99 01806e4a9 0bd912cbe 0e7f91b57 0bd912d 01806e5 0e7f91b
0000126c 0000 008f414 1f3f899 0173ff5 2 1 0 0075b30b94 032de0d7ff 003a393e393 038c325250 003a393e393 02058172a 0dfa7e8d6 000000000 02058172a 100000000 0000000 1000000 0205817
0000126d 0000 1efe72a 1fa506c 00c69ee 4 1 0 0180b4a4b4 02eed7c080 0046f8c6534 01e4e9e0e0 0046f8c6534 056ba8c62 0a945739e 000000000 056ba8c62 100000000 1000000 056ba8c 0000000
0000126e 0000 00799fc 0034df3 01d561f 3 0 0 014d9da564 00df950e6b 0022d32b3cf 0479f41af0 00479f41af0 04a872c34 031f2752c 041c32f50 08c4a5b84 0be3cd0b0 041c32f 08c4a5c 0be3cd1
0000126f 0000 00443ea 1f47d92 00f27c9 6 1 0 008b6cda28 027f438808 0030ab06230 0250021b90 0030ab06230 02dd64cc0 0d229b340 000000000 02dd64cc0 100000000 02dd64d 1000000 0000000
00001270 0000 00289be 1f15663 00dc848 6 1 0 015b4ade34 0284b887d4 003e0036608 021a5f7c80 003e0036608 0599f669c 0a6609964 000000000 0599f669c 100000000 0599f67 1000000 0000000
00001271 0000 0063af7 1fca16c 015cfa1 2 0 0 00fb139218 00e3fa2bb4 001df0dbdcc 0353fe8110 00353fe8110 04b70fae0 044802beb 038076c9b 08378677b 0c7f89366 038076d 0c7f893 0837867
00001272 0000 1f65849 1f54983 00ed4fa 4 1 0 02d4d52f85 00cb55ce24 003a02afda9 02435f65a0 003a02afda9 0c7eaed7c 038151284 000000000 0c7eaed7c 100000000 1000000 0c7eaed 0000000
00001273 0000 01060e4 1fa5d61 0183dbd 2 1 0 03010c04b4 017d47f7f7 0047e53fcab 03b2eba6d0 0047e53fcab 0ab25d07a 054da2f86 000000000 0ab25d07a 100000000 0000000 1000000 0ab25d0
00001274 0000 1fbbcea 1f9f1a3 0181092 4 0 0 0199c1d265 002cdcef0c 001c69ec171 03ac074720 003ac074720 06f970db0 00c37b798 042189d5c 0b1afab0c 0bde762a4 0bde763 0b1afab 042189d
00001275 0000 1f29908 00d525d 0234c7b 5 0 0 038559b665 014ea3213c 004d3fcd7a1 0562db84b0 00562db84b0 0a7587831 03e210a8c 00d433ea2 0b49bb6d3 0f2bcc15f 0f2bcc1 00d433f 0b49bb7
00001276 0000 1f26e12 0082e6b 00cbf12 5 1 0 02298ca5a3 02065c55b4 0042fe8fb57 01f1e7af20 0042fe8fb57 08433b5a8 07bcc4a58 000000000 08433b5a8 100000000 1000000 0000000 08433b6
00001277 0000 1f68d46 0013c98 016bd33 5 0 0 0053acc858 01ffc47c90 002537144e8 03783e9830 003783e9830 0181da92d 0937ef7f7 02a31af6e 0424f589b 0d5ce5092 0d5ce51 02a31af 0424f59
00001278 0000 1fa3719 1fb7711 00fc122 4 0 0 0132d4f2c7 00b98b6a3c 001ec605d03 0267684020 00267684020 07fa3296d 04d2f07d3 01996e760 0993a10cd 0e66918a0 0e66919 0993a11 01996e7
00001279 0000 1ed6ef7 0008aeb 023591b 5 0 0 0024b73623 042d86d1bc 004523e07df 0564c8aeb0 00564c8aeb0 006cea1c6 0c64ad437 019734502 02041e6c8 0e68cbaff 0e68cbb 0197345 02041e7
0000127a 0000 1ed955b 1fac6e1 01103dd 4 1 0 016165d277 038668674c 004e7ce39c3 0298a6e8d0 004e7ce39c3 0480a905d 0b7f56fa3 000000000 0480a905d 100000000 1000000 0480a90 0000000
0000127b 0000 00c0fd2 013d63b 01de9b9 3 1 0 0023b3f4d4 053e29ddf3 00561ddd2c7 049079ca90 00561ddd2c7 006a2274c 0f95dd8b4 000000000 006a2274c 100000000 0000000 006a227 1000000
0000127c 0000 1f4bbeb 00de12f 015c961 5 1 0 03ab18f507 00be97a48c 00469b09993 03530a5d10 00469b09993 0d4cf4887 02b30b779 000000000 0d4cf4887 100000000 1000000 0000000 0d4cf49
0000127d 0000 1f2eab0 0012444 01d735d 5 0 0 004d3ebce4 02d7f9fb30 0032538b814 047e6a60d0 0047e6a60d0 011307045 0a1fed002 026685fdd 03798d022 0d997a024 0d997a0 0266860 03798d0
0000127e 0000 1fd31b5 1feb43e 00cf17e 4 0 0 0057aec912 007890bbe0 000d03f84f2 01f99949e0 001f99949e0 02c657d03 03d0bc03f 04b47615f 077acde62 0b4b89ea1 0b4b89f 077acde 04b4761
0000127f 0000 1eebaa9 002bf3c 018b2d3 5 1 0 00b9dcf29c 039709c7f8 00450e6ba94 03c4c95230 00450e6ba94 02b104363 0d4efbc9d 000000000 02b104363 100000000 1000000 0000000 02b1043
00001280 0000 00900c3 012058f 020d3b6 1 0 0 00521f67a4 047128ab34 004c34812d8 05024df560 005024df560 010651fda 0e305e5ce 0064a7d2c 016af9d06 0f9b582d4 016af9d 0064a7d 0f9b583
00001281 0000 1f2e290 1f465aa 01b3ab7 4 1 0 03110d64c6 0177f3f548 00489015a0e 0427a58c70 00489015a0e 0ad1a585f 052e5a7a1 000000000 0ad1a585f 100000000 1000000 0ad1a58 0000000
00001282 0000 009ff5e 00711d7 018e55b 3 0 0 015aa36ec4 01de560bef 00338f97ab3 03cc7f32b0 003cc7f32b0 05b3fc2ea 07deacb33 0136ab8f2 06eaa7bdc 0ec95470f 0136ab9 06eaa7c 0ec9547
00001283 0000 1f6ae7b 1ee0742 0166eac 6 1 0 0481f30450 003df1f260 004bfe4f6b0 036c431ec0 004bfe4f6b0 0f2f531e6 00d0ace1a 000000000 0f2f531e6 100000000 0f2f532 1000000 0000000
00001284 0000 013a061 1ef0ab2 01e5cef 2 1 0 0240530100 047b655a7e 006bbb85b7e 04a20e37f0 006bbb85b7e 05597e6a1 0aa68195f 000000000 05597e6a1 100000000 0000000 1000000 05597e7
00001285 0000 1fb27e1 012f8bf 014333d 1 1 0 039d9df594 0165ef44c4 005038d3a58 0315117ed0 005038d3a58 0b89c74cb 047638b35 000000000 0b89c74cb 100000000 0b89c75 0000000 1000000
00001286 0000 002cde3 1f79242 00f5805 6 0 0 0078d0b290 01c1700c20 0023a40beb0 02575e4350 002575e4350 0339a277c 0bff6536d 00637c28c 039d1ea08 0f9c83d75 039d1ea 0f9c83d 00637c3
00001287 0000 1f6a773 1f378fd 00fe511 4 1 0 034f9ae9fb 007bd5543c 003cb703e37 026ce3e810 003cb703e37 0df5dda34 020a225cc 000000000 0df5dda34 100000000 1000000 0df5dda 0000000
00001288 0000 1f0e8bd 1fd344a 010458e 4 1 0 00bd291d26 0315a7d510 003d2d0f236 027b9cfae0 003d2d0f236 031791fea 0ce86e016 000000000 031791fea 100000000 1000000 0317920 0000000
00001289 0000 1fe2efb 1f5da11 00d0da0 6 1 0 01c1ba75e4 00ecdbfbf4 002ae9671d8 01fde43a00 002ae9671d8 0a7af5cc3 05850a33d 000000000 0a7af5cc3 100000000 0a7af5d 1000000 0000000
0000128a 0000 1f14682 1fa9bef 01e51c3 4 0 0 016cbf8239 02a8679fbc 004152721f5 04a059d130 004a059d130 04ed75180 093122add 00f0b41d2 05de29352 0f0f4be2f 0f0f4be 05de293 00f0b42
0000128b 0000 1f888b1 0127a11 016f1fb 1 1 0 04268003fc 00bb928a2c 004e2128e28 03804c5cb0 004e2128e28 0d9965f8f 02669a071 000000000 0d9965f8f 100000000 0d99660 0000000 1000000
0000128c 0000 1f8d3a6 0124ab4 016cfd5 1 1 0 040f15ca80 00c67857a0 004d58e2220 037b167050 004d58e2220 0d6f1d058 0290e2fa8 000000000 0d6f1d058 100000000 0d6f1d0 0000000 1000000
0000128d 0000 1fb4703 0037edc 00e4492 5 0 0 00ec82533c 009e77be08 0018afa1144 022d568720 0022d568720 06ca284f6 048c9d4b6 02549d32a 091ec5820 0dab62cd6 0dab62d 02549d3 091ec58
0000128e 0000 1f6d590 004be2c 015e6d7 5 0 0 0140e70f0c 01789d6a10 002b984791c 0357892e70 00357892e70 06005de9d 070b18f99 017a448e5 077aa2782 0e85bb71b 0e85bb7 017a449 077aa28
0000128f 0000 00110a2 1ff8527 0189864 2 0 0 002e2adf7c 002077e441 0004ea2c3bd 03c0c0c240 003c0c0c240 00c4d3aba 008a6c46e 07586006c 081d33b26 08a79ff94 0758600 08a7a00 081d33b
00001290 0000 001258c 1fa0325 0128c3b 6 0 0 00875d9d3c 010dbda37c 001951b40b8 02d485c0b0 002d485c0b0 02fd46024 05f4f260e 0386e3ce7 068429d0b 0c791c319 068429d 0c791c3 0386e3d
00001291 0000 1ffc4ab 1f60b45 01113c0 6 1 0 015e5f4254 0143364964 002a1958bb8 029b137c00 002a1958bb8 0852942cf 07ad6bd31 000000000 0852942cf 100000000 0852943 1000000 0000000
00001292 0000 00105cb 007933e 0162455 1 0 0 00c4557ed0 013c2c5be0 0020081dab0 0360eb3850 00360eb3850 03a1c7973 05d94d9f8 03427564b 06e43cfbe 0cbd8a9b6 06e43d0 0342756 0cbd8aa
00001293 0000 1ecbd0c 00d8a7b 023b508 5 1 0 03942e9c33 029e8a8004 00632b91c37 0572cf8880 00632b91c37 093d0d2ce 06c2f2d32 000000000 093d0d2ce 100000000 1000000 0000000 093d0d3
00001294 0000 1fd2aac 009bb5b 020f658 1 0 0 01ef39943c 00a332307c 002926bc4b8 050796cd80 0050796cd80 0627611e8 0207263bd 03e8bc52e 0a101d716 0c1743ad3 0a101d7 03e8bc5 0c1743b
00001295 0000 1ec714a 1fab956 018b9c1 4 1 0 0164fa243a 03c7778948 0052c71ad82 03c5d80310 0052c71ad82 044ffe759 0bb0018a7 000000000 044ffe759 100000000 1000000 044ffe7 0000000
00001296 0000 009f09f 004c039 019d7d3 3 0 0 01a5b45c34 014171d0a1 002e7262cd5 03f17ea230 003f17ea230 06af0e4d3 051840eb6 021c5863c 08cb66b0f 0de3a79c5 021c586 08cb66b 0de3a7a
00001297 0000 1f9e0da 1f2dda7 013f7f0 6 1 0 0322ff0544 00559cd024 003789bd568 030c050f00 003789bd568 0e755f7bf 018aa0841 000000000 0e755f7bf 100000000 0e755f8 1000000 0000000
00001298 0000 0069273 00b34ac 0216a14 3 0 0 00060337d8 02f62ec98c 002fc320164 05193fad40 005193fad40 0012de382 094b40b1b 0350f08b2 0363cec34 0caf0f74f 0350f09 0363cec 0caf0f7
00001299 0000 1f0b6df 0128dad 011a3b3 5 1 0 04e753ce35 010c044554 005f3581389 02b10a8030 005f3581389 0d2f59dc8 02d0a6238 000000000 0d2f59dc8 100000000 1000000 0000000 0d2f59e
0000129a 0000 0055e67 1f37da8 0196a52 6 0 0 006c95e5b8 02e1bcac08 0034e5291c0 03e0c92320 003e0c92320 01bfff944 0be3baa9a 012e22e11 02ee22755 0ed1dd1ef 02ee227 0ed1dd2 012e22e
0000129b 0000 1fdd6d4 1f834c0 020d62f 6 0 0 018643fb20 00890b26e0 0020f4f2200 0502ae8bf0 00502ae8bf0 04de3d19d 01b59f5c6 04b611c4f 09944edec 0b49ee3b2 09944ee 0b49ee4 04b611c
0000129c 0000 00af8eb 1eca3a5 023ef7b 6 0 0 000c072cd4 0511d93fe4 0051de06cb8 057bbab4b0 0057bbab4b0 002318da5 0ecb0bdd7 0088eda42 00ac067e7 0f77125be 00ac068 0f77126 0088eda
0000129d 0000 1fa4d1e 008551b 0101a1b 5 0 0 0233c63fd3 00340a74d4 00267d0b4a7 0274fbbeb0 00274fbbeb0 0e575a5bb 0152e51ca 002ae043e 0e823a9f9 0fd51fbc3 0fd51fc 002ae04 0e823aa
0000129e 0000 1f32696 01202d4 012ebec 5 1 0 04c2a159f4 008f9b6f60 005523cc954 02e31fb2c0 005523cc954 0e50330b3 01afccf4d 000000000 0e50330b3 100000000 1000000 0000000 0e50331
0000129f 0000 1fbc089 0123cbf 00e7812 1 1 0 0361d591d4 0170084884 004d1ddda58 0235323f20 004d1ddda58 0b3a4351f 04c5bcae1 000000000 0b3a4351f 100000000 0b3a435 0000000 1000000
000012a0 0000 1fddd94 0021d48 00f5551 5 0 0 008f0f2c88 00358a6080 000c4998d08 0256f4ac10 00256f4ac10 03d252169 016e23ffd 055fc4f4d 0932170b6 0aa03b0b3 0aa03b1 055fc4f 0932171
000012a1 0000 1ece779 008963c 01aa365 5 1 0 0244fce19c 033c6b0078 0058167e214 04108e9950 0058167e214 069875e78 09678a188 000000000 069875e78 100000000 1000000 0000000 069875e
000012a2 0000 0064e45 0036885 01a5a73 3 0 0 00fe2e67d4 00e69acecd 001e4c936a1 04056d2c30 004056d2c30 03f35d970 03958e762 043b89f97 082ee7907 0bc476069 043b8a0 082ee79 0bc4760
000012a3 0000 1f9d474 1fa88b4 01ccb7d 4 0 0 0171d4a52c 00b09ffc30 0022274a15c 0464ccc2d0 00464ccc2d0 0542c07c0 02832fac1 041d07ec0 095fc8680 0be2f8141 0be2f81 095fc87 041d07f
000012a4 0000 00dd518 1f9a554 01f8e06 2 0 0 02538ab3d0 01adecdf8c 0040177935c 04d09bca60 004d09bca60 07bb016f2 0594a802d 01582b471 09132cb63 0ea7d4b90 01582b4 0ea7d4c 09132cb
000012a5 0000 1eea370 013f60a 01231f2 5 1 0 0546920a9a 0156088b38 0069c9a95d2 02c6befd20 0069c9a95d2 0cc44cb9a 033bb3466 000000000 0cc44cb9a 100000000 1000000 0000000 0cc44cc
000012a6 0000 1f3d77e 00995c0 00c48dd 5 1 0 0288851bc0 018427be30 0040cacd9f0 01dfde38d0 0040cacd9f0 0a025cd1a 05fda32e6 000000000 0a025cd1a 100000000 1000000 0000000 0a025cd
000012a7 0000 1ef11f7 1fa1369 00c55c7 4 1 0 0190d4b4af 031793fb4c 004a868affb 01e1d6ad70 004a868affb 0560e1200 0a9f1ee00 000000000 0560e1200 100000000 1000000 0560e12 0000000
000012a8 0000 1f3410e 002892c 01f9917 5 0 0 00ab93120c 02950bef40 003409f014c 04d24c1270 004d24c1270 02395e2bf 0891acd43 029a7a7ff 04d3d8abe 0d6585801 0d65858 029a7a8 04d3d8b
000012a9 0000 0129eb9 00be02f 01d2606 3 1 0 02b14871ec 0323834c07 005d4cbbdf3 04729d4a60 005d4cbbdf3 076349140 089cb6ec0 000000000 076349140 100000000 0000000 0763491 1000000
000012aa 0000 1f0444e 001a5a3 0211390 5 0 0 006f70019b 03622697b4 003d196994f 050c0c2900 0050c0c2900 016146676 0ab9d6994 01f2717fb 0353b7e71 0e0d8e805 0e0d8e8 01f2718 0353b7e
000012ab 0000 0074b36 1f8c433 012a97c 2 0 0 00b6abf14c 01e96d2155 002a01912a1 02d8fc7bc0 002d8fc7bc0 040263718 0abdf8399 009fd22a8 04a2359c0 0f602dd59 009fd23 0f602dd 04a235a
000012ac 0000 007489c 1ef5bd5 01c1bb3 6 1 0 00882b09fc 03ddb7f33c 00465e2fd38 0449fa0030 00465e2fd38 01ef61ef7 0e109e109 000000000 01ef61ef7 100000000 01ef61f 1000000 0000000
000012ad 0000 1f3f284 00c7505 020725f 5 0 0 034ad98f4d 011ccf8c7c 00467a91bc9 04f3739ef0 004f3739ef0 0aa3d27d5 03986ae6d 00e1e14df 0b85b3cb4 0f1e1eb21 0f1e1eb 00e1e15 0b85b3d
000012ae 0000 010b002 0022a15 00dd092 3 1 0 03889166cc 00927146dd 0041b02ada9 021ba34720 0041b02ada9 0dc548b7e 023ab7482 000000000 0dc548b7e 100000000 0000000 0dc548b 1000000
000012af 0000 0095337 1efa6a0 0224a5f 6 0 0 0006ab84d8 044b734228 004521ec700 053b791ef0 0053b791ef0 001465744 0d22078b8 0164c9802 01792ef46 0e9b367fe 01792ef 0e9b368 0164c98
000012b0 0000 00791ef 0058dad 00e03d6 3 1 0 00ffb22ba4 0177bece35 0027770f9d9 022375d760 0027770f9d9 067aa2964 09855d69c 000000000 067aa2964 100000000 0000000 067aa29 1000000
000012b1 0000 0061723 0087ea5 012cde2 3 0 0 00457f8524 023ec0c9ed 00284404f11 02de8a4c20 002de8a4c20 01838a734 0c84fb8a3 00fbbd015 027f47749 0f0442fec 00fbbd0 027f477 0f04430
000012b2 0000 1ee674c 0068f69 01708dd 5 1 0 01bbdd2751 03292026ec 004e4fd4e3d 0383ca38d0 004e4fd4e3d 05aafba77 0a5504589 000000000 05aafba77 100000000 1000000 0000000 05aafba
000012b3 0000 01221c6 0013cbe 013b79e 3 1 0 03fc901e38 0053b6d36e 0045046f1a6 0302348be0 0045046f1a6 0ec97c7be 013683842 000000000 0ec97c7be 100000000 0000000 0ec97c8 1000000
000012b4 0000 1eff09c 1fe814d 011ca31 4 1 0 0065257d2b 037a73cc24 003df99494f 02b6ea1a10 003df99494f 01a1ce4fc 0e5e31b04 000000000 01a1ce4fc 100000000 1000000 01a1ce5 0000000
000012b5 0000 000b7cd 1f7a47a 0183495 6 0 0 00f0a67d40 0144c9a4b0 002357021f0 03b185fc50 003b185fc50 04127ed63 057efa493 033743705 0749c2468 0cc8bc8fb 0749c24 0cc8bc9 0337437
000012b6 0000 1f594bd 00df317 00d3b38 5 1 0 03afd47f2f 008a9997bc 0043a6e16eb 0204d93b80 0043a6e16eb 0df386e02 020c791fe 000000000 0df386e02 100000000 1000000 0000000 0df386e
000012b7 0000 00530aa 0030f4b 020d1de 3 0 0 00c89a13d4 00cf05b983 001979fcd57 050205efe0 0050205efe0 0280e9b5c 02956d14a 0574d49ad 07f5be509 0a8b2b653 0574d4a 07f5be5 0a8b2b6
000012b8 0000 1fcf1a5 1fdff97 01047d0 4 0 0 00876dc051 006f5b4414 000f6c90465 027bf52d00 0027bf52d00 036840c3d 02cd362bb 04e544884 084d854c1 0b1abb77c 0b1abb7 084d855 04e5449
000012b9 0000 1fc47b4 1f9dabf 00ce5aa 4 0 0 019fce9ae9 000a126a4c 001a9e10535 01f7cb40a0 001f7cb40a0 0d34a3ae4 0051e34f5 013cbc814 0e71602f8 0ec3437ed 0ec3438 0e71603 013cbc8
000012ba 0000 00b39e1 1f7c8ce 0179cf6 2 1 0 017bdc3030 022bde8602 003a7bab632 039a634960 003a7bab632 067ec64e3 098139b1d 000000000 067ec64e3 100000000 0000000 1000000 067ec65
000012bb 0000 1f46e0c 00c8018 014d7e6 5 1 0 034dc6d7d8 00ff12c500 0044cd99cd8 032e318860 0044cd99cd8 0c4aeee18 03b5111e8 000000000 0c4aeee18 100000000 1000000 0000000 0c4aeee
000012bc 0000 00676ee 1f0d09c 00c70d1 6 1 0 0086e69980 037c77ac20 004035e45a0 01e5f6e410 004035e45a0 0219d5823 0de62a7dd 000000000 0219d5823 100000000 0219d58 1000000 0000000
000012bd 0000 00227ae 1f5311e 013d286 6 0 0 00ef5979d8 01ebe37078 002db3cea50 03064f9260 003064f9260 04f2206fa 0a2a06093 0071ecc3a 05640d334 0f8e133c7 05640d3 0f8e134 0071ecc
000012be 0000 0063749 1f0ecd3 0122c38 6 1 0 0091bd50ec 036a2c0b9c 003fbe95c88 02c5df4b80 003fbe95c88 02494b7fc 0db6b4804 000000000 02494b7fc 100000000 02494b8 1000000 0000000
000012bf 0000 1f3db81 00a5245 020cb85 5 0 0 02ba585e8d 016a536b44 00424abc9d1 05010dfb50 005010dfb50 08b8dd6b4 04867cfd2 016052cbd 0a1930371 0e9fad343 0e9fad3 016052d 0a19303
000012c0 0000 011f239 00b59db 015ac56 3 1 0 029b8d177c 030002a293 0059b8fba0f 034e9bdf60 0059b8fba0f 0770aed9a 088f51266 000000000 0770aed9a 100000000 0000000 0770aee 1000000
000012c1 0000 1f00a4b 1f7960d 0103f29 4 1 0 0239488a6b 028a84d53c 004c3cd5fa7 027aa33190 004c3cd5fa7 07779bd7d 088864283 000000000 07779bd7d 100000000 1000000 07779bd 0000000
000012c2 0000 01331ec 00a17ee 01c47cf 3 1 0 030f439d08 02aaed161e 005ba30b326 0450b505f0 005ba30b326 088c27633 0773d89cd 000000000 088c27633 100000000 0000000 088c276 1000000
000012c3 0000 1f464ac 00f4b4b 00db91a 5 1 0 040acd5583 00a2b63cc4 004ad839247 02180e87a0 004ad839247 0dd375096 022c8af6a 000000000 0dd375096 100000000 1000000 0000000 0dd3751
000012c4 0000 00c49b1 1fb07e1 019a6ef 2 0 0 0227e4626c 015037e977 003781c4be3 03ea08d7f0 003ea08d7f0 08cff5d62 055e5aba5 00e8d7b7d 09b8cd8df 0f1728484 00e8d7b 0f17285 09b8cd9
000012c5 0000 0119bc6 1ffedd2 02120b7 2 0 0 0405585d78 0004ce0a5e 0040a2667d6 050e0dec70 0050e0dec70 0cba215cb 000f35616 019b54a10 0e5575fdb 0e64ab5f1 019b54a 0e64ab6 0e55760
000012c6 0000 1eccfe1 0076055 00e2488 5 1 0 01f314d71d 036ac4dd04 0055dd9b421 0228730080 0055dd9b421 05cff6518 0a3009ae8 000000000 05cff6518 100000000 1000000 0000000 05cff65
000012c7 0000 011eba3 0125c0a 011a7c4 3 1 0 01acf55480 04da35609a 006872ab51a 02b1a95840 006872ab51a 041b5e820 0be4a17e0 000000000 041b5e820 100000000 0000000 041b5e8 1000000
000012c8 0000 1f9d845 1eca4a1 0177e2e 6 1 0 03f776deb4 012626f4a4 0051d9dd358 0395b0e4e0 0051d9dd358 0c67fffac 039800054 000000000 0c67fffac 100000000 0c68000 1000000 0000000
000012c9 0000 1f5bb28 1f30aca 01c6bee 4 0 0 036cbb02a6 00a35ac988 0041015cc2e 04563800e0 004563800e0 0ca293bb8 025aacaf7 00815fca9 0d23f3861 0f7ea0358 0f7ea03 0d23f38 00815fd
000012ca 0000 00577e5 1f9a4e8 0176e3e 2 0 0 0069678a18 01ae096ad8 0021770f4f0 03934255e0 003934255e0 01d7b5b0b 0784840df 0351e320b 052998d16 0cae1cdf5 0351e32 0cae1ce 052998d
000012cb 0000 006369f 00d0934 019ba09 1 0 0 004ceadea8 03250bc778 00371f6a620 03ecf2ff90 003ecf2ff90 013980988 0cd13a9db 00faa264f 023422fd7 0f055d9b2 0234230 00faa26 0f055da
000012cc 0000 1eeaeee 01275df 01a6bc5 5 1 0 04e1092d37 01862adb04 0066734083b 040811bf50 0066734083b 0c310f395 03cef0c6b 000000000 0c310f395 100000000 1000000 0000000 0c310f4
