# row_id profile index ia ib ic theta_e we id_ref iq_ref vdc pi_reset uq_zero_en xd_old xq_old du_d_old du_q_old sat_old i_alpha i_beta sine cosine id iq ud_raw uq_raw ud_hi uq_hi ud_lim uq_lim scale limited sat_flag xd_next xq_next du_d_next du_q_next sat_next v_alpha v_beta sector overmodulated t1 t2 L M H duty_u duty_v duty_w error_code
00000000000000b0 0000000000000000 00000000000000b0 0000000000000000 0000000000000000 0000000000000000 00000000000087e1 0000000000000000 0000000000000000 0000000000000000 0000000000240000 0000000000000000 0000000000000000 ffffffffaa368db9 00000000526dd2c6 000000008150f76d ffffffff3b13ae66 0000000000000001 0000000000000000 0000000000000000 ffffffffffffced4 ffffffffffff04c4 0000000000000000 0000000000000000 ffffffffaa368db9 00000000526dd2c6 ffffffffe505d684 0000000019ebd6a7 fffffffffff282eb 00000000000cf5eb 000000005080f1dc 0000000000000001 0000000000000001 ffffffff90598f8a 0000000079d04957 ffffffffc530b735 000000003881fc1f 0000000000000001 00000000000fba19 fffffffffff5df1b 0000000000000002 0000000000000000 0000000069616bc3 000000007cc115d5 000000000ceebf34 0000000076502af7 00000000f31140cc 00000000000ceebf 0000000000f31141 000000000076502b 0000000000000000
00000000000000b1 0000000000000000 00000000000000b1 0000000000000000 0000000000000000 0000000000000000 000000000000d8a8 0000000000000000 0000000000000000 0000000000000000 0000000000240000 0000000000000000 0000000000000000 ffffffff90598f8a 0000000079d04957 ffffffffc530b735 000000003881fc1f 0000000000000001 0000000000000000 0000000000000000 ffffffffffff2d76 00000000000091a3 0000000000000000 0000000000000000 ffffffff90598f8a 0000000079d04957 ffffffffe6b89a6f 000000001b947c37 fffffffffff35c4d 00000000000dca3e 0000000039f61cdd 0000000000000001 0000000000000001 ffffffff9c1c9e0d 000000006e8316f6 ffffffffa9a0f51b 000000005e3bcd20 0000000000000001 0000000000042691 0000000000123d6e 0000000000000001 0000000000000000 00000000440d5810 000000009c996d66 000000000fac9d45 0000000053b9f555 00000000f05362bb 000000000053b9f5 00000000000fac9d 0000000000f05363 0000000000000000
00000000000000b2 0000000000000000 00000000000000b2 0000000000000000 0000000000000000 0000000000000000 00000000000025cb 0000000000000000 0000000000000000 0000000000000000 0000000000240000 0000000000000000 0000000000000000 ffffffff9c1c9e0d 000000006e8316f6 ffffffffa9a0f51b 000000005e3bcd20 0000000000000001 0000000000000000 0000000000000000 000000000000cccd 000000000000999a 0000000000000000 0000000000000000 ffffffff9c1c9e0d 000000006e8316f6 ffffffffe6e9cae3 000000001bc141d0 fffffffffff374e5 00000000000de0a1 00000000404b4018 0000000000000001 0000000000000001 ffffffffad62d35d 000000005baa5469 ffffffffb532d32a 0000000052c1d526 0000000000000001 ffffffffffed5f34 fffffffffffe4ab4 0000000000000004 0000000000000000 00000000150a40ee 00000000bc2e3201 000000001763c689 000000002c6e0777 00000000e89c3978 0000000000e89c39 00000000002c6e07 00000000001763c7 0000000000000000
00000000000000b3 0000000000000000 00000000000000b3 0000000000000000 0000000000000000 0000000000000000 000000000000702a 0000000000000000 0000000000000000 0000000000000000 0000000000240000 0000000000000000 0000000000000000 ffffffffad62d35d 000000005baa5469 ffffffffb532d32a 0000000052c1d526 0000000000000001 0000000000000000 0000000000000000 000000000000610f ffffffffffff131d 0000000000000000 0000000000000000 ffffffffad62d35d 000000005baa5469 ffffffffe6f405a9 000000001bca7d69 fffffffffff37a03 00000000000de53f 000000004d9d1d80 0000000000000001 0000000000000001 ffffffffbc58a912 000000004b1d29d8 ffffffffc66ecdb4 000000003fdfd700 0000000000000001 00000000000651f3 ffffffffffee64d7 0000000000000006 0000000000000000 000000002901f805 00000000afd63805 000000001393e7fb 000000003c95e000 00000000ec6c1805 00000000003c95e0 0000000000ec6c18 00000000001393e8 0000000000000000
00000000000000b4 0000000000000000 00000000000000b4 0000000000000000 0000000000000000 0000000000000000 000000000000fb08 0000000000000000 0000000000000000 0000000000000000 0000000000240000 0000000000000000 0000000000000000 ffffffffbc58a912 000000004b1d29d8 ffffffffc66ecdb4 000000003fdfd700 0000000000000001 0000000000000000 0000000000000000 ffffffffffffe0dc 000000000000fe19 0000000000000000 0000000000000000 ffffffffbc58a912 000000004b1d29d8 ffffffffe6f64816 000000001bcc868c fffffffffff37b24 00000000000de643 000000005ebe3bc7 0000000000000001 0000000000000001 ffffffffc7dc197c 000000003e56cbb2 ffffffffd56260fc 000000002f50a34c 0000000000000001 fffffffffff543cb 00000000000f51ab 0000000000000005 0000000000000000 00000000bcafcb5e 00000000142bb49c 0000000017924003 00000000d4420b61 00000000e86dbffd 0000000000e86dc0 0000000000179240 0000000000d4420b 0000000000000000
00000000000000b5 0000000000000000 00000000000000b5 0000000000000000 0000000000000000 0000000000000000 0000000000009684 0000000000000000 0000000000000000 0000000000000000 0000000000240000 0000000000000000 0000000000000000 ffffffffc7dc197c 000000003e56cbb2 ffffffffd56260fc 000000002f50a34c 0000000000000001 0000000000000000 0000000000000000 ffffffffffff799f ffffffffffff261b 0000000000000000 0000000000000000 ffffffffc7dc197c 000000003e56cbb2 ffffffffe6f6beaf 000000001bccf15b fffffffffff37b5f 00000000000de679 00000000722a435f 0000000000000001 0000000000000001 ffffffffd062060e 0000000034e044ac ffffffffe0e55acd 000000002289da57 0000000000000001 000000000011f387 fffffffffffabd5f 0000000000000002 0000000000000000 000000009f161e47 0000000040caa341 00000000100f9f3c 00000000af25bd83 00000000eff060c4 0000000000100f9f 0000000000eff061 0000000000af25be 0000000000000000
00000000000000b6 0000000000000000 00000000000000b6 0000000000000000 0000000000000000 0000000000000000 000000000000bfc2 0000000000000000 0000000000000000 0000000000000000 0000000000240000 0000000000000000 0000000000000000 ffffffffd062060e 0000000034e044ac ffffffffe0e55acd 000000002289da57 0000000000000001 0000000000000000 0000000000000000 ffffffffffff0001 fffffffffffffe6e 0000000000000000 0000000000000000 ffffffffd062060e 0000000034e044ac ffffffffe6f6d3ea 000000001bcd0477 fffffffffff37b6a 00000000000de682 0000000086991f66 0000000000000001 0000000000000001 ffffffffd69a8d78 000000002df7e5d5 ffffffffe96b3224 0000000019134035 0000000000000001 00000000000dfa1c 00000000000c6eb6 0000000000000003 0000000000000000 000000004886a8a6 000000009921f21a 000000000f2bb2a0 0000000057b25b46 00000000f0d44d60 00000000000f2bb3 000000000057b25b 0000000000f0d44d 0000000000000000
00000000000000b7 0000000000000000 00000000000000b7 0000000000000000 0000000000000000 0000000000000000 0000000000006153 0000000000000000 0000000000000000 0000000000000000 0000000000240000 0000000000000000 0000000000000000 ffffffffd69a8d78 000000002df7e5d5 ffffffffe96b3224 0000000019134035 0000000000000001 0000000000000000 0000000000000000 000000000000af18 ffffffffffff453f 0000000000000000 0000000000000000 ffffffffd69a8d78 000000002df7e5d5 ffffffffe6f6d71c 000000001bcd0755 fffffffffff37b6c 00000000000de684 000000009ad314e6 0000000000000001 0000000000000001 ffffffffdb1eb69f 0000000028f40c36 ffffffffefa3b65c 00000000122ade80 0000000000000001 ffffffffffff9fe2 ffffffffffed4c3c 0000000000000006 0000000000000000 00000000772d5fea 000000006f2adfea 000000000cd3e016 0000000084014000 00000000f32c1fea 0000000000840140 0000000000f32c20 00000000000cd3e0 0000000000000000
00000000000000b8 0000000000000000 00000000000000b8 0000000000000000 0000000000000000 0000000000000000 0000000000004b66 0000000000000000 0000000000000000 0000000000000000 0000000000240000 0000000000000000 0000000000000000 ffffffffdb1eb69f 0000000028f40c36 ffffffffefa3b65c 00000000122ade80 0000000000000001 0000000000000000 0000000000000000 000000000000f610 ffffffffffffb95c 0000000000000000 0000000000000000 ffffffffdb1eb69f 0000000028f40c36 ffffffffe6f6d780 000000001bcd07af fffffffffff37b6c 00000000000de684 00000000adc8b3d4 0000000000000001 0000000000000001 ffffffffde645ef0 000000002551dfba fffffffff427df1f 000000000d270487 0000000000000001 fffffffffff617e4 fffffffffff021e2 0000000000000004 0000000000000000 00000000c371bab2 0000000007f469ba 000000001a4cedca 00000000ddbea87c 00000000e5b31236 0000000000e5b312 0000000000ddbea8 00000000001a4cee 0000000000000000
00000000000000b9 0000000000000000 00000000000000b9 0000000000000000 0000000000000000 0000000000000000 0000000000009135 0000000000000000 0000000000000000 0000000000000000 0000000000240000 0000000000000000 0000000000000000 ffffffffde645ef0 000000002551dfba fffffffff427df1f 000000000d270487 0000000000000001 0000000000000000 0000000000000000 ffffffffffff9718 ffffffffffff167b 0000000000000000 0000000000000000 ffffffffde645ef0 000000002551dfba ffffffffe6f6d78b 000000001bcd07b7 fffffffffff37b6c 00000000000de684 00000000beb429d7 0000000000000001 0000000000000001 ffffffffe0c2cbe7 0000000022b0786e fffffffff76d8765 000000000984d803 0000000000000001 0000000000111d6a fffffffffff8732d 0000000000000002 0000000000000000 0000000088105281 000000005cfee585 000000000d7863fd 000000009588b67e 00000000f2879c03 00000000000d7864 0000000000f2879c 00000000009588b6 0000000000000000
00000000000000ba 0000000000000000 00000000000000ba 0000000000000000 0000000000000000 0000000000000000 0000000000001aad 0000000000000000 0000000000000000 0000000000000000 0000000000240000 0000000000000000 0000000000000000 ffffffffe0c2cbe7 0000000022b0786e fffffffff76d8765 000000000984d803 0000000000000001 0000000000000000 0000000000000000 0000000000009bde 000000000000cb14 0000000000000000 0000000000000000 ffffffffe0c2cbe7 0000000022b0786e ffffffffe6f6d78c 000000001bcd07b6 fffffffffff37b6c 00000000000de684 00000000cd2a2ea6 0000000000000001 0000000000000001 ffffffffe279b0d1 0000000020c91a09 fffffffff9cbf45b 0000000006e370b8 0000000000000001 ffffffffffed9b44 00000000000367c0 0000000000000005 0000000000000000 0000000029f17af9 00000000af3a11dd 00000000136a3995 000000003d5bb48e 00000000ec95c66b 0000000000ec95c6 0000000000136a3a 00000000003d5bb5 0000000000000000
00000000000000bb 0000000000000000 00000000000000bb 0000000000000000 0000000000000000 0000000000000000 000000000000843c 0000000000000000 0000000000000000 0000000000000000 0000000000240000 0000000000000000 0000000000000000 ffffffffe279b0d1 0000000020c91a09 fffffffff9cbf45b 0000000006e370b8 0000000000000001 0000000000000000 0000000000000000 ffffffffffffe571 ffffffffffff0162 0000000000000000 0000000000000000 ffffffffe279b0d1 0000000020c91a09 ffffffffe6f6d78d 000000001bcd07b6 fffffffffff37b6c 00000000000de684 00000000d9140743 0000000000000001 0000000000000001 ffffffffe3b74cbe 000000001f6869e6 fffffffffb82d944 0000000004fc1253 0000000000000001 00000000000de472 fffffffffff3792a 0000000000000002 0000000000000000 00000000470b0222 000000009a4b18da 000000000f54f282 00000000565ff4a4 00000000f0ab0d7e 00000000000f54f3 0000000000f0ab0d 0000000000565ff5 0000000000000000
00000000000000bc 0000000000000000 00000000000000bc 0000000000000000 0000000000000000 0000000000000000 0000000000003a0c 0000000000000000 0000000000000000 0000000000000000 0000000000240000 0000000000000000 0000000000000000 ffffffffe3b74cbe 000000001f6869e6 fffffffffb82d944 0000000004fc1253 0000000000000001 0000000000000000 0000000000000000 000000000000fd46 0000000000002546 0000000000000000 0000000000000000 ffffffffe3b74cbe 000000001f6869e6 ffffffffe6f6d78e 000000001bcd07b5 fffffffffff37b6c 00000000000de684 00000000e299a9ab 0000000000000001 0000000000000001 ffffffffe49d2149 000000001e69330a fffffffffcc07530 00000000039b6231 0000000000000001 fffffffffff06ccd fffffffffff5a3ac 0000000000000004 0000000000000000 000000007f9d235b 0000000066547fbe 000000000d072e74 000000008ca451cf 00000000f2f8d18d 0000000000f2f8d2 00000000008ca452 00000000000d072e 0000000000000000
00000000000000bd 0000000000000000 00000000000000bd 0000000000000000 0000000000000000 0000000000000000 0000000000001847 0000000000000000 0000000000000000 0000000000000000 0000000000240000 0000000000000000 0000000000000000 ffffffffe49d2149 000000001e69330a fffffffffcc07530 00000000039b6231 0000000000000001 0000000000000000 0000000000000000 0000000000008f9c 000000000000d3ed 0000000000000000 0000000000000000 ffffffffe49d2149 000000001e69330a ffffffffe6f6d78e 000000001bcd07b6 fffffffffff37b6c 00000000000de684 00000000ea0755b2 0000000000000001 0000000000000001 ffffffffe543703f 000000001db085ce fffffffffda649bb 00000000029c2b54 0000000000000001 ffffffffffedd6e7 0000000000047c2e 0000000000000005 0000000000000000 00000000373e4ecd 00000000a617a11c 000000001155080c 00000000489356d9 00000000eeaaf7f5 0000000000eeaaf8 0000000000115508 0000000000489357 0000000000000000
00000000000000be 0000000000000000 00000000000000be 0000000000000000 0000000000000000 0000000000000000 000000000000fa4f 0000000000000000 0000000000000000 0000000000000000 0000000000240000 0000000000000000 0000000000000000 ffffffffe543703f 000000001db085ce fffffffffda649bb 00000000029c2b54 0000000000000001 0000000000000000 0000000000000000 ffffffffffffdc48 000000000000fd7f 0000000000000000 0000000000000000 ffffffffe543703f 000000001db085ce ffffffffe6f6d78f 000000001bcd07b5 fffffffffff37b6c 00000000000de684 00000000efb70dd0 0000000000000001 0000000000000001 ffffffffe5bbc7e6 000000001d2ae38b fffffffffe4c98b0 0000000001e37e19 0000000000000001 fffffffffff58b46 00000000000f82d5 0000000000000005 0000000000000000 00000000bf0d5b17 0000000010027be4 0000000018781483 00000000d7856f9a 00000000e787eb7e 0000000000e787eb 0000000000187815 0000000000d78570 0000000000000000
00000000000000bf 0000000000000000 00000000000000bf 0000000000000000 0000000000000000 0000000000000000 000000000000c123 0000000000000000 0000000000000000 0000000000000000 0000000000240000 0000000000000000 0000000000000001 ffffffffe5bbc7e6 000000001d2ae38b fffffffffe4c98b0 0000000001e37e19 0000000000000001 0000000000000000 0000000000000000 ffffffffffff0019 0000000000000711 0000000000000000 0000000000000000 ffffffffe5bbc7e6 0000000000000000 ffffffffe5bbc7e6 0000000000000000 fffffffffff2dde4 0000000000000000 0000000100000000 0000000000000000 0000000000000000 ffffffffe612dc8f 0000000000000000 0000000000000000 0000000000000000 0000000000000000 ffffffffffffa332 00000000000d20d4 0000000000000001 0000000000000000 0000000054b6a4a3 000000004cfacf4e 000000002f274608 0000000083ddeaab 00000000d0d8b9f9 000000000083ddeb 00000000002f2746 0000000000d0d8ba 0000000000000000
00000000000000c0 0000000000000000 00000000000000c0 0000000000000000 0000000000000000 0000000000000000 00000000000040c7 0000000000000000 0000000000000000 0000000000000000 0000000000240000 0000000000000000 0000000000000000 ffffffffe612dc8f 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 000000000000fff4 fffffffffffffb31 0000000000000000 0000000000000000 ffffffffe612dc8f 0000000000000000 ffffffffe612dc8f 0000000000000000 fffffffffff3096e 0000000000000000 0000000100000000 0000000000000000 0000000000000000 ffffffffe612dc8f 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000003e56 fffffffffff30a0a 0000000000000006 0000000000000000 000000004d37d2f9 000000005269a84e 00000000302f425d 000000007d671556 00000000cfd0bda4 00000000007d6715 0000000000cfd0be 0000000000302f42 0000000000000000
00000000000000c1 0000000000000000 00000000000000c1 0000000000000000 0000000000000000 0000000000000000 00000000000064ee 0000000000000000 0000000000000000 0000000000000000 0000000000240000 0000000000000000 0000000000000000 ffffffffe612dc8f 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000009de3 ffffffffffff367c 0000000000000000 0000000000000000 ffffffffe612dc8f 0000000000000000 ffffffffe612dc8f 0000000000000000 fffffffffff3096e 0000000000000000 0000000100000000 0000000000000000 0000000000000000 ffffffffe612dc8f 0000000000000000 0000000000000000 0000000000000000 0000000000000000 00000000000a3448 fffffffffff8014a 0000000000000002 0000000000000000 000000003b9c3b89 000000006279a831 0000000030f50e23 000000006c9149ac 00000000cf0af1dd 000000000030f50e 0000000000cf0af2 00000000006c914a 0000000000000000
00000000000000c2 0000000000000000 00000000000000c2 0000000000000000 0000000000000000 0000000000000000 0000000000003545 0000000000000000 0000000000000000 0000000000000000 0000000000240000 0000000000000000 0000000000000000 ffffffffe612dc8f 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 000000000000f72b 00000000000042ab 0000000000000000 0000000000000000 ffffffffe612dc8f 0000000000000000 ffffffffe612dc8f 0000000000000000 fffffffffff3096e 0000000000000000 0000000100000000 0000000000000000 0000000000000000 ffffffffe612dc8f 0000000000000000 0000000000000000 0000000000000000 0000000000000000 fffffffffffc9fc6 fffffffffff37bec 0000000000000006 0000000000000000 000000007115d77f 0000000029110229 0000000032ec932c 00000000a4026aab 00000000cd136cd4 0000000000a4026b 0000000000cd136d 000000000032ec93 0000000000000000
00000000000000c3 0000000000000000 00000000000000c3 0000000000000000 0000000000000000 0000000000000000 0000000000002e06 0000000000000000 0000000000000000 0000000000000000 0000000000240000 0000000000000000 0000000000000000 ffffffffe612dc8f 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 000000000000e777 0000000000006d5e 0000000000000000 0000000000000000 ffffffffe612dc8f 0000000000000000 ffffffffe612dc8f 0000000000000000 fffffffffff3096e 0000000000000000 0000000100000000 0000000000000000 0000000000000000 ffffffffe612dc8f 0000000000000000 0000000000000000 0000000000000000 0000000000000000 fffffffffffa7641 fffffffffff4477c 0000000000000006 0000000000000000 000000008340778d 000000000d1b378d 0000000037d22873 00000000bb12a000 00000000c82dd78d 0000000000bb12a0 0000000000c82dd8 000000000037d228 0000000000000000
00000000000000c4 0000000000000000 00000000000000c4 0000000000000000 0000000000000000 0000000000000000 000000000000a780 0000000000000000 0000000000000000 0000000000000000 0000000000240000 0000000000000000 0000000000000000 ffffffffe612dc8f 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 ffffffffffff2ce8 ffffffffffff6f2c 0000000000000000 0000000000000000 ffffffffe612dc8f 0000000000000000 ffffffffe612dc8f 0000000000000000 fffffffffff3096e 0000000000000000 0000000100000000 0000000000000000 0000000000000000 ffffffffe612dc8f 0000000000000000 0000000000000000 0000000000000000 0000000000000000 000000000007556e 00000000000ab071 0000000000000003 0000000000000000 000000000c664d69 0000000083a92caa 0000000037f842f7 00000000445e9060 00000000c807bd0a 000000000037f843 0000000000445e90 0000000000c807bd 0000000000000000
00000000000000c5 0000000000000000 00000000000000c5 0000000000000000 0000000000000000 0000000000000000 0000000000000e62 0000000000000000 0000000000000000 0000000000000000 0000000000240000 0000000000000000 0000000000000000 ffffffffe612dc8f 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000005875 000000000000f03b 0000000000000000 0000000000000000 ffffffffe612dc8f 0000000000000000 ffffffffe612dc8f 0000000000000000 fffffffffff3096e 0000000000000000 0000000100000000 0000000000000000 0000000000000000 ffffffffe612dc8f 0000000000000000 0000000000000000 0000000000000000 0000000000000000 fffffffffff3d5da fffffffffffb8551 0000000000000004 0000000000000000 00000000372be155 00000000662c0d0b 00000000315408d0 00000000687fea25 00000000ceabf730 0000000000ceabf7 0000000000687fea 0000000000315409 0000000000000000
